0,0.9085136585794009
1,0.8862859959568062
2,0.8416184360724728
3,0.7568311514786618
4,0.7154355096808893
5,0.6522139529927317
6,0.6320109480993538
7,0.5534973935820908
8,0.5182185569741555
9,0.49822678099155865
10,0.44805280337217895
11,0.4447194957111166
12,0.43818772725790994
13,0.435793160559233
14,0.3877277340023914
15,0.37157303953974585
16,0.35639349178865865
17,0.3479895984604882
18,0.2856670147482653
19,0.29502377963671694
20,0.3314957152414153
21,0.2801198452516879
22,0.2681484617230152
23,0.2869110253941787
24,0.25588484344902673
25,0.2655794862786458
26,0.23055992019859237
27,0.23103503532244138
28,0.23516690872892668
29,0.2624907785890727
30,0.23341671190790853
31,0.23476714973015497
32,0.22393218346734034
33,0.2557475092744452
34,0.21029234997614932
35,0.23953452985953533
36,0.24563025143655076
37,0.24172502813837085
38,0.23948487034478674
39,0.243362093543945
40,0.224117448447482
41,0.24721328514278704
42,0.2293961383083475
43,0.1904430207162686
44,0.22189888861927856
45,0.23571722883053475
46,0.20840694498714893
47,0.1929034188111644
48,0.2224438785020975
49,0.2304140739688578
50,0.23838878092094326
51,0.17794448322606482
52,0.16299307486399722
53,0.17727671176779694
54,0.16362910046416398
55,0.19671940365462046
56,0.17106727834597585
57,0.27169932397320995
58,0.17512364214304924
59,0.19374419350675917
60,0.20002620321832626
61,0.17665557591835113
62,0.17889073195908775
63,0.17484687684564754
64,0.16564869090370085
65,0.19682216882612397
66,0.1919179445180352
67,0.2348107403160721
68,0.19693702565650154
69,0.19653754112539557
70,0.1647557145519284
71,0.16539236451958195
72,0.17678424579196603
73,0.1828148583130109
74,0.24360737516450282
75,0.17813610138255132
76,0.20395379470910363
77,0.17675731850865173
78,0.20986298047358157
79,0.1612083775804086
80,0.2637201130150896
81,0.20579772030786925
82,0.21121047094963294
83,0.20188113592436718
84,0.17658541336723155
85,0.15000114857451757
86,0.19892355158751382
87,0.1768304408217661
88,0.25448109264577035
89,0.21185206119199343
90,0.16914068642968957
91,0.1610766617327954
92,0.17915252567420295
93,0.1396984755898968
94,0.11396386832758731
95,0.15862368604411076
96,0.20888260029274008
97,0.18970905304290767
98,0.21607901163202878
99,0.1663448957825042
