0,0.8903056336622868
1,0.8718896335196956
2,0.8242374647617592
3,0.7722878207567392
4,0.7187371076452989
5,0.6323913015649768
6,0.6263552844095992
7,0.5630448955534958
8,0.5617624901725038
9,0.5019846529713792
10,0.476484061379581
11,0.44644366528161866
12,0.4103917799388474
13,0.3763414599495604
14,0.3236513778591498
15,0.3658943193144924
16,0.4170130080325806
17,0.3544631916726732
18,0.3724307706400052
19,0.3361792842567681
20,0.29610694996051257
21,0.3427178221754105
22,0.26598916187872024
23,0.22759306013423036
24,0.3067253585836243
25,0.2583378593048847
26,0.31066069720729417
27,0.3316851999298128
28,0.33158648730081786
29,0.32991413230802963
30,0.30437712684182416
31,0.34170029793085327
32,0.2757316678388915
33,0.29012190873444615
34,0.289639301415681
35,0.2588258280608386
36,0.21789636702345297
37,0.2892827676860559
38,0.2649657842959227
39,0.3102466689261209
40,0.25847065446771006
41,0.25959544197118456
42,0.2927575426880871
43,0.3000460340726709
44,0.2115310934786216
45,0.2591455271685765
46,0.2323643626545448
47,0.279351570223876
48,0.23809402842887742
49,0.30670575534389033
